lemma,enlemma,verbnoun,lang,zipf,tier,freq_rank,cell_id,construction,tense,person,probed_person,probed_number,particle,requires_soft_mutation,aux_lemma,aux_gold,aux_gold_alts,gold,gold_alts,match_forms,seed,experiment
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,prosesu,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,prosesu,,oeddet|oeddit|roeddet|oedda|oedde|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,prosesu,,roedd|oedd|ydoedd|yn_doedd|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,prosesu,,roeddem|oeddem|oeddan|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,prosesu,,roeddech|oeddech|yn_doeddech|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,prosesu,,roedden|oeddent|oeddynt|yn_doedden|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,prosesu,,byddaf|bydda|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,prosesu,,byddi|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,prosesu,,bydd|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,prosesu,,byddwn|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,prosesu,,byddwch|prosesu,42,welsh_transfer
prosesu,process,prosesu,cy,4.817,high,251,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,prosesu,,byddan|byddant|prosesu,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,curaf,,curaf,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,curi,,curi,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,cura,,cura,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,curwn,,curwn,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,curwch,,curwch,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,curan,curant,curan|curant,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,curais,,curais,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,curaist,,curaist,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,curodd,,curodd,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,curon,curasom|cursom,curon|curasom|cursom,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,curoch,curasoch|cursoch,curoch|curasoch|cursoch,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,curon,curasant|curson,curon|curasant|curson,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,curwn,,curwn,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,curet,curit,curet|curit,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,curai,,curai,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,curem,,curem,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,curech,,curech,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,curent,,curent,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,curo,,rwyf|wyf|ydwyf|dw|ydw|rwy|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,curo,,rwyt|wyt|ydwyt|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,curo,,mae|ydyw|yw|ydy|yn_dydy|ydi|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,curo,,rydym|ydym|ŷm|dan|ydan|yn_dydan|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,curo,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,curo,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,guro,curo,gwnes|gwneuthum|gwnaes|gwnesaf|guro|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,guro,curo,gwnêst|gwnaethost|gwnest|guro|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,guro,curo,nath|gwnaeth|guro|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,guro,curo,gwnaethom|guro|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,guro,curo,gwnaethoch|gwnaesoch|guro|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,guro,curo,gwnaethon|gwnaethant|naethon|guro|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,curo,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,curo,,oeddet|oeddit|roeddet|oedda|oedde|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,curo,,roedd|oedd|ydoedd|yn_doedd|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,curo,,roeddem|oeddem|oeddan|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,curo,,roeddech|oeddech|yn_doeddech|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,curo,,roedden|oeddent|oeddynt|yn_doedden|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,curo,,byddaf|bydda|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,curo,,byddi|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,curo,,bydd|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,curo,,byddwn|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,curo,,byddwch|curo,42,welsh_transfer
curo,beat,curo,cy,4.753,high,282,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,curo,,byddan|byddant|curo,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,claddaf,,claddaf,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,cleddi,,cleddi,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,cladd,,cladd,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,claddwn,,claddwn,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,claddwch,cleddwch,claddwch|cleddwch,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,claddan,claddant,claddan|claddant,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,claddais,cleddais,claddais|cleddais,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,claddaist,cleddaist,claddaist|cleddaist,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,claddodd,,claddodd,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,claddon,claddasom,claddon|claddasom,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,claddoch,claddasoch,claddoch|claddasoch,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,claddon,claddasant,claddon|claddasant,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,claddwn,,claddwn,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,claddet,claddit,claddet|claddit,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,claddai,,claddai,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,claddem,,claddem,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,claddech,,claddech,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,claddent,,claddent,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,claddu,,rwyf|wyf|ydwyf|dw|ydw|rwy|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,claddu,,rwyt|wyt|ydwyt|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,claddu,,mae|ydyw|yw|ydy|yn_dydy|ydi|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,claddu,,rydym|ydym|ŷm|dan|ydan|yn_dydan|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,claddu,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,claddu,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,gladdu,claddu,gwnes|gwneuthum|gwnaes|gwnesaf|gladdu|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,gladdu,claddu,gwnêst|gwnaethost|gwnest|gladdu|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,gladdu,claddu,nath|gwnaeth|gladdu|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,gladdu,claddu,gwnaethom|gladdu|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,gladdu,claddu,gwnaethoch|gwnaesoch|gladdu|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,gladdu,claddu,gwnaethon|gwnaethant|naethon|gladdu|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,claddu,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,claddu,,oeddet|oeddit|roeddet|oedda|oedde|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,claddu,,roedd|oedd|ydoedd|yn_doedd|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,claddu,,roeddem|oeddem|oeddan|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,claddu,,roeddech|oeddech|yn_doeddech|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,claddu,,roedden|oeddent|oeddynt|yn_doedden|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,claddu,,byddaf|bydda|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,claddu,,byddi|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,claddu,,bydd|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,claddu,,byddwn|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,claddu,,byddwch|claddu,42,welsh_transfer
claddu,bury,claddu,cy,4.743,high,285,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,claddu,,byddan|byddant|claddu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,comisiynaf,,comisiynaf,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,comisiyni,,comisiyni,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,comisiyna,,comisiyna,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,comisiynwn,,comisiynwn,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,comisiynwch,,comisiynwch,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,comisiynan,comisiynant,comisiynan|comisiynant,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,comisiynais,,comisiynais,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,comisiynaist,,comisiynaist,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,comisiynodd,,comisiynodd,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,comisiynon,comisiynasom|comisiynsom,comisiynon|comisiynasom|comisiynsom,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,comisiynoch,comisiynasoch|comisiynsoch,comisiynoch|comisiynasoch|comisiynsoch,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,comisiynon,comisiynasant|comisiynson,comisiynon|comisiynasant|comisiynson,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,comisiynwn,,comisiynwn,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,comisiynet,comisiynit,comisiynet|comisiynit,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,comisiynai,,comisiynai,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,comisiynem,,comisiynem,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,comisiynech,,comisiynech,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,comisiynent,,comisiynent,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,comisiynu,,rwyf|wyf|ydwyf|dw|ydw|rwy|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,comisiynu,,rwyt|wyt|ydwyt|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,comisiynu,,mae|ydyw|yw|ydy|yn_dydy|ydi|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,comisiynu,,rydym|ydym|ŷm|dan|ydan|yn_dydan|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,comisiynu,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,comisiynu,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,gomisiynu,comisiynu,gwnes|gwneuthum|gwnaes|gwnesaf|gomisiynu|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,gomisiynu,comisiynu,gwnêst|gwnaethost|gwnest|gomisiynu|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,gomisiynu,comisiynu,nath|gwnaeth|gomisiynu|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,gomisiynu,comisiynu,gwnaethom|gomisiynu|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,gomisiynu,comisiynu,gwnaethoch|gwnaesoch|gomisiynu|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,gomisiynu,comisiynu,gwnaethon|gwnaethant|naethon|gomisiynu|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,comisiynu,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,comisiynu,,oeddet|oeddit|roeddet|oedda|oedde|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,comisiynu,,roedd|oedd|ydoedd|yn_doedd|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,comisiynu,,roeddem|oeddem|oeddan|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,comisiynu,,roeddech|oeddech|yn_doeddech|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,comisiynu,,roedden|oeddent|oeddynt|yn_doedden|comisiynu,42,welsh_transfer
comisiynu,commission,comisiynu,cy,4.629,high,345,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,comisiynu,,byddaf|bydda|comisiynu,42,welsh_transfer
